views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate,community_label_leiden
51928,0,1318,2015-03-04,2018-10-12,14453,0,IT,1,38
9530,0,1145,2015-08-19,2018-10-07,26993,0,FR,0,1
2160,0,475,2017-06-17,2018-10-05,137547,0,FR,0,1
3224,0,223,2018-02-17,2018-09-28,4461,0,PL,0,59
4431,1,1294,2015-03-28,2018-10-12,15634,0,FR,1,1
11779,0,1501,2014-09-01,2018-10-11,118942,0,PT,1,13
2144,0,918,2016-04-02,2018-10-07,10294,0,JA,0,44
1602,0,1789,2013-11-17,2018-10-11,167903,0,JA,0,44
61937,0,2248,2012-08-15,2018-10-11,130664,0,ZH,1,6
222832,0,1232,2015-05-29,2018-10-12,122517,0,FR,0,1
1169,0,1546,2014-05-18,2018-08-11,74842,0,FR,0,1
7949,0,765,2016-06-17,2018-07-22,107103,0,FR,0,1
1658,0,1185,2015-07-14,2018-10-11,82966,0,FR,0,1
6224,0,1136,2015-09-02,2018-10-12,83960,0,PT,0,13
84828,1,2173,2012-10-30,2018-10-12,58932,0,ZH,0,6
670,0,1993,2013-04-28,2018-10-12,4022,0,FR,0,1
200014,0,1329,2015-02-21,2018-10-12,113714,0,KO,0,36
669,1,1942,2013-05-29,2018-09-22,12447,0,FR,0,1
7242,0,3357,2009-08-03,2018-10-12,93875,0,ZH,1,6
171572,0,474,2017-06-25,2018-10-12,4895,0,KO,0,36
5973,1,1882,2013-08-04,2018-09-29,6078,0,ZH,1,6
2055,0,543,2017-03-29,2018-09-23,134135,0,FR,0,1
5618,0,353,2017-10-21,2018-10-09,46340,0,IT,0,38
4955,0,555,2017-04-05,2018-10-12,146645,0,ES,1,2
22664,0,1306,2015-03-16,2018-10-12,146476,0,DE,1,0
278365,0,2153,2012-11-18,2018-10-11,34222,0,RU,1,3
790,0,1613,2014-04-30,2018-09-29,5466,0,FR,0,1
1483,0,2371,2012-04-14,2018-10-11,99683,0,FR,1,1
2139,1,1558,2014-07-05,2018-10-10,1522,0,DE,1,0
10148,0,1573,2014-06-17,2018-10-07,55003,0,FR,0,1
209264,0,2153,2012-11-19,2018-10-12,140816,0,RU,1,3
1418,0,1230,2015-05-24,2018-10-05,123259,0,EN,0,91
1238,0,816,2016-07-14,2018-10-08,143213,0,ES,1,2
4321,1,734,2016-10-02,2018-10-06,56283,0,ES,1,2
137545,0,1238,2015-05-23,2018-10-12,94850,0,ZH,0,6
2682,1,2192,2012-10-11,2018-10-12,132581,0,DE,0,0
3558,0,2084,2013-01-15,2018-09-30,5565,0,DE,0,0
3092,0,1929,2013-07-01,2018-10-12,127351,0,ES,0,2
8161,0,1375,2015-01-06,2018-10-12,20926,0,FR,1,1
2243,1,2184,2012-10-16,2018-10-09,117792,0,EN,1,80
563,0,505,2017-05-20,2018-10-07,162315,0,FR,0,1
11784,1,270,2018-01-15,2018-10-12,24491,0,TR,1,80
79678,1,1924,2013-07-05,2018-10-11,141439,0,DE,0,0
15417,1,2545,2011-10-04,2018-09-22,44486,0,SV,0,53
1462,0,555,2017-04-05,2018-10-12,44614,0,KO,0,36
4259,0,991,2016-01-23,2018-10-10,148503,0,RU,0,3
637,1,1012,2015-12-30,2018-10-07,54209,0,DE,0,0
220486,0,2505,2011-12-03,2018-10-12,131665,0,RU,1,3
34365,1,2377,2012-04-09,2018-10-12,101995,0,ZH,1,6
11377,1,682,2016-11-29,2018-10-12,82601,0,DE,1,0
36406,0,1501,2014-09-02,2018-10-12,83014,0,TR,1,80
94535,1,1777,2013-11-30,2018-10-12,16162,0,IT,1,38
208321,0,2875,2010-11-28,2018-10-12,155311,0,PL,1,59
14897,0,1833,2013-09-27,2018-10-04,136065,0,SV,1,53
23604,1,2438,2012-02-08,2018-10-12,82197,0,EN,0,44
2979319,0,1705,2014-02-10,2018-10-12,122884,0,PT,0,13
665702,0,1825,2013-10-13,2018-10-12,104100,0,ZH,0,6
30192,1,1478,2014-09-25,2018-10-12,161995,0,ES,1,2
29471,0,2087,2013-01-23,2018-10-11,114620,0,RU,1,3
607,1,1509,2014-07-30,2018-09-16,9843,0,ZH,0,6
3333,0,1946,2013-06-12,2018-10-10,154627,0,EN,0,1
2383007,0,2087,2013-01-24,2018-10-12,84919,0,TH,0,86
641,0,693,2016-10-30,2018-09-23,17497,0,EN,0,108
13015,0,1749,2013-12-28,2018-10-12,50004,0,RU,1,3
373,0,720,2016-09-22,2018-09-12,79434,0,JA,0,44
1028742,0,2050,2013-03-02,2018-10-12,138133,0,RU,0,3
392,0,1307,2015-03-02,2018-09-29,115156,0,DE,0,0
2330,0,2665,2011-06-21,2018-10-07,106716,0,RU,0,3
10132,1,524,2017-05-06,2018-10-12,102173,0,DE,1,0
764,0,1800,2013-05-09,2018-04-13,4767,1,RU,0,3
9001,1,1275,2015-04-14,2018-10-10,21771,0,FR,1,1
3961,0,758,2016-09-14,2018-10-12,59374,0,FR,1,1
789,1,928,2016-03-24,2018-10-08,27839,0,ES,0,2
10405,0,2078,2013-01-21,2018-09-30,150488,0,RU,0,3
2299,0,950,2016-03-06,2018-10-12,117160,0,DE,0,0
2548,0,1502,2014-08-31,2018-10-11,59493,0,EN,0,1
1757,0,883,2015-11-04,2018-04-05,99478,1,DE,0,0
27325,0,2150,2012-11-22,2018-10-12,110588,0,ES,1,2
3212,1,2602,2011-08-27,2018-10-11,97668,0,DE,1,0
11758,0,1190,2015-07-07,2018-10-09,82316,0,JA,1,44
197474,0,896,2016-04-29,2018-10-12,165528,0,ES,0,2
4539,0,473,2017-06-21,2018-10-07,149447,0,RU,1,3
4044,0,1198,2015-07-02,2018-10-12,151634,0,ES,1,2
1319,0,1197,2013-12-28,2017-04-08,70930,1,ES,0,2
1018079,0,1736,2014-01-10,2018-10-12,156059,0,ES,0,2
9912,0,996,2016-01-20,2018-10-12,17552,0,RU,0,3
23303,0,2152,2012-11-18,2018-10-10,74610,0,FR,1,1
5175,1,3271,2009-10-22,2018-10-06,41250,0,ZH,0,6
7861,1,933,2016-03-21,2018-10-10,41022,0,DE,1,0
101165,1,1677,2014-03-08,2018-10-10,137412,0,DE,0,0
6091,0,1452,2014-10-21,2018-10-12,61386,0,DE,1,0
6860,0,1994,2013-04-26,2018-10-11,165691,0,FR,0,1
429,0,486,2017-05-31,2018-09-29,86761,0,DE,0,0
13913,1,2077,2013-02-03,2018-10-12,53496,0,FR,1,1
32600,0,2376,2012-04-08,2018-10-10,22297,0,CS,0,95
25064,0,1834,2013-10-04,2018-10-12,99698,0,FR,0,1
1227,0,2439,2012-02-05,2018-10-10,80534,0,PT,0,13
7168,0,1647,2014-04-09,2018-10-12,60023,0,HU,1,114
6156,0,1612,2014-05-14,2018-10-12,159236,0,JA,1,44
1581,0,621,2017-01-21,2018-10-04,74983,0,TH,0,86
32123,1,2179,2012-10-23,2018-10-11,71794,0,DE,1,0
39298,1,1485,2014-09-18,2018-10-12,94289,0,DE,0,0
3923,0,422,2017-08-16,2018-10-12,22411,0,ES,1,2
2793,1,2787,2011-02-24,2018-10-12,119247,0,ZH,0,6
4640,1,1113,2015-08-21,2018-09-07,7282,0,CS,0,95
9083205,0,1597,2014-05-29,2018-10-12,158894,0,DE,0,0
18005,1,829,2016-07-05,2018-10-12,24051,0,PT,1,13
3138,0,1830,2013-10-03,2018-10-07,128336,0,PT,1,13
106640,1,1339,2015-02-11,2018-10-12,60916,0,FR,0,1
2674,0,855,2016-06-08,2018-10-11,37873,0,ES,1,2
180534,1,375,2017-10-02,2018-10-12,92350,0,DE,0,0
28603,1,1621,2014-05-05,2018-10-12,17333,0,SV,1,53
57822,1,1160,2015-08-09,2018-10-12,143606,0,FR,1,1
19022,0,2385,2012-04-01,2018-10-12,43603,0,PL,1,59
17387,1,1375,2015-01-05,2018-10-11,146018,0,ES,1,2
9643,1,2000,2013-04-18,2018-10-09,11234,0,FR,1,1
5245,0,3456,2009-04-17,2018-10-03,16578,0,FR,1,1
24631,1,1740,2014-01-06,2018-10-12,72778,0,PL,1,59
4740,1,1110,2015-09-09,2018-09-23,121840,0,ES,1,2
21413,0,1525,2014-08-07,2018-10-10,22644,0,FR,0,1
9135,0,666,2016-12-13,2018-10-10,41026,0,JA,1,44
2876,1,1904,2013-07-23,2018-10-09,82454,0,RU,0,3
3572,0,1294,2015-03-28,2018-10-12,79137,0,DE,0,0
20465,1,312,2017-12-04,2018-10-12,91815,0,ES,1,2
2822,0,675,2016-11-30,2018-10-06,35839,0,FR,0,1
2138,1,737,2016-10-05,2018-10-12,121608,0,DE,1,0
1145655,1,885,2016-05-10,2018-10-12,26938,0,DE,0,0
619,0,366,2017-10-11,2018-10-12,78688,0,KO,0,36
10214,0,1964,2013-05-27,2018-10-12,149945,0,DE,1,0
16015,0,1725,2014-01-21,2018-10-12,132984,0,FR,0,1
14930,1,725,2016-10-17,2018-10-12,167090,0,FR,1,1
237870,0,1430,2014-11-12,2018-10-12,37908,0,TR,0,80
3848,0,1217,2015-06-10,2018-10-09,33569,0,ES,1,2
1489,0,1541,2014-07-23,2018-10-11,30948,0,FR,0,1
7443937,1,2238,2012-08-26,2018-10-12,101108,0,PT,0,13
2145,1,1522,2014-08-12,2018-10-12,44749,0,PT,0,13
84132,0,1424,2014-11-18,2018-10-12,45230,0,NL,0,91
6262,1,504,2017-05-26,2018-10-12,34913,0,DE,1,0
117726,1,1513,2014-08-21,2018-10-12,10672,0,DE,1,0
10329,1,1968,2013-05-23,2018-10-12,75929,0,FR,1,1
108725,0,1222,2015-06-08,2018-10-12,110333,0,RU,1,3
150217,0,3119,2010-03-29,2018-10-12,164779,0,ZH,1,6
6483,1,1100,2015-10-08,2018-10-12,10370,0,ES,1,2
59669,1,1549,2014-07-16,2018-10-12,89981,0,PT,0,13
1085,0,628,2017-01-20,2018-10-10,107234,0,DE,0,0
5687,0,1485,2014-09-18,2018-10-12,98470,0,PT,1,13
12142,1,557,2017-04-02,2018-10-11,146868,0,DE,1,0
18219,1,1620,2014-05-06,2018-10-12,136171,0,FR,1,1
92847,0,2615,2011-08-03,2018-09-30,30165,0,RU,0,3
1629,1,674,2016-12-05,2018-10-10,108396,0,FR,0,1
85348,0,862,2016-06-02,2018-10-12,154196,0,PT,1,13
3905645,0,885,2016-05-10,2018-10-12,117739,0,TH,0,86
8500,0,2096,2013-01-14,2018-10-11,79032,0,FR,1,1
585,0,1129,2015-07-13,2018-08-15,47707,0,PT,0,13
1379,0,635,2017-01-02,2018-09-29,49992,0,TH,0,86
1598147,0,1702,2014-02-13,2018-10-12,51510,0,RU,0,3
5639,1,2230,2012-07-20,2018-08-28,90316,0,PL,0,59
557368,0,2192,2012-10-11,2018-10-12,74689,0,RU,0,3
580,0,481,2017-06-15,2018-10-09,74932,0,DE,0,0
7780,0,1551,2014-07-14,2018-10-12,44911,0,JA,0,44
116005,1,1621,2014-04-25,2018-10-02,34133,0,ES,1,2
3882,0,454,2017-07-15,2018-10-12,161225,0,NO,1,53
490,0,2653,2011-06-08,2018-09-12,10885,0,DE,0,0
84227,0,2282,2012-07-13,2018-10-12,162530,0,FR,0,1
32900,1,2024,2013-03-28,2018-10-12,133228,0,ZH,1,6
6848,0,1681,2014-03-06,2018-10-12,59081,0,ES,1,2
969,1,1845,2013-09-22,2018-10-11,111817,0,PL,0,59
101068,0,878,2016-05-17,2018-10-12,135932,0,IT,1,38
7506,0,462,2017-07-07,2018-10-12,109046,0,JA,0,44
7500,1,2068,2013-02-12,2018-10-12,66110,0,DE,1,0
341036,0,972,2016-02-13,2018-10-12,77593,0,RU,1,3
11280,0,979,2016-02-06,2018-10-12,6851,0,DE,1,0
14576,0,951,2016-03-05,2018-10-12,55108,0,JA,0,44
441,0,1457,2014-09-14,2018-09-10,42770,0,ES,0,2
3700,0,2330,2012-05-20,2018-10-06,36549,0,EN,1,44
43221,1,1116,2015-09-22,2018-10-12,134095,0,ES,1,2
1519,1,1191,2015-07-09,2018-10-12,105037,0,ES,1,2
18468,1,1139,2015-08-30,2018-10-12,38455,0,DE,1,0
9519,0,2359,2012-04-19,2018-10-04,41595,0,SV,0,53
11699,1,925,2016-03-31,2018-10-12,73214,0,DE,1,0
5616,0,957,2016-02-28,2018-10-12,57813,0,JA,1,44
11231,1,622,2017-01-28,2018-10-12,80712,0,SV,1,53
354662,0,3131,2010-03-17,2018-10-12,54755,0,ZH,1,6
22491,1,2311,2012-06-14,2018-10-12,45019,0,DE,1,0
47434,0,1701,2014-01-30,2018-09-27,144322,0,ZH,0,6
3037,0,1925,2013-06-21,2018-09-28,133144,0,PT,0,13
41337,0,2032,2013-03-20,2018-10-12,113817,0,RU,0,3
421811,0,1666,2014-03-21,2018-10-12,136955,0,TR,0,80
1885,0,557,2017-04-01,2018-10-10,109380,0,FR,1,1
19531,1,671,2016-12-10,2018-10-12,103886,0,ES,1,2
252835,1,1229,2015-06-01,2018-10-12,29376,0,EN,1,6
555,1,1826,2013-10-09,2018-10-09,125134,0,IT,0,38
979,1,1506,2014-08-28,2018-10-12,164504,0,ES,0,2
16747,0,1616,2014-05-03,2018-10-05,63794,0,ES,1,2
52554,0,1182,2015-07-05,2018-09-29,33155,0,TR,0,80
13375,1,737,2016-10-05,2018-10-12,78528,0,DE,1,0
30854,0,470,2017-06-29,2018-10-12,105357,0,IT,1,38
2151,0,1980,2013-02-24,2018-07-28,64677,0,ES,0,2
786,1,1741,2013-12-28,2018-10-04,166822,0,ZH,0,6
3703,0,783,2016-08-18,2018-10-10,106302,0,ES,1,2
44058,0,1168,2015-08-01,2018-10-12,125011,0,CS,1,95
45887,0,2299,2012-06-26,2018-10-12,15201,0,ES,1,2
16971,0,1844,2013-09-12,2018-09-30,82485,0,DE,0,0
215460,0,1060,2015-11-17,2018-10-12,8367,0,ES,0,2
5973,0,531,2017-03-31,2018-09-13,2459,0,PT,1,13
37561,0,685,2016-11-26,2018-10-12,8537,0,CS,1,95
33851,1,1863,2013-09-05,2018-10-12,81327,0,DE,0,0
11676,1,1351,2015-01-30,2018-10-12,98156,0,DE,0,0
4167,0,1689,2014-02-22,2018-10-08,72889,0,JA,0,44
926,0,1753,2013-12-24,2018-10-12,163607,0,DE,0,0
1786685,0,1722,2014-01-24,2018-10-12,40810,0,NL,0,91
2719,0,1658,2014-03-29,2018-10-12,24871,0,IT,1,38
1604,0,1227,2015-05-30,2018-10-08,118281,0,FR,0,1
6860,1,1884,2013-08-15,2018-10-12,117865,0,ES,1,2
8681,0,629,2017-01-21,2018-10-12,19707,0,ES,1,2
2638376,0,2113,2012-12-29,2018-10-12,135281,0,PL,0,59
2499,0,2084,2013-01-20,2018-10-05,56107,0,EN,1,0
9245,0,538,2017-04-22,2018-10-12,113465,0,FR,1,1
70443,1,1302,2015-03-20,2018-10-12,140870,0,DE,1,0
1508164,0,2238,2012-08-26,2018-10-12,61359,0,ZH,0,6
354025,1,1156,2015-08-13,2018-10-12,101494,0,DE,0,0
4658,0,1172,2015-07-25,2018-10-09,135033,0,RU,0,3
3063,1,1591,2014-05-19,2018-09-26,23907,0,IT,1,38
1953,0,1417,2014-11-21,2018-10-08,70407,0,CS,0,95
869,0,656,2016-12-15,2018-10-02,52123,0,RU,0,3
1014,0,1756,2013-12-16,2018-10-07,127034,0,ES,0,2
6999,1,429,2017-08-09,2018-10-12,12601,0,ES,1,2
3096,1,751,2016-09-19,2018-10-10,98630,0,DE,0,0
10489,1,685,2016-11-26,2018-10-12,1520,0,IT,1,38
7616,1,991,2016-01-25,2018-10-12,167278,0,DE,1,0
30144,0,336,2017-11-10,2018-10-12,88923,0,KO,1,36
12946,1,774,2016-08-29,2018-10-12,92566,0,RU,0,3
7581,1,1378,2014-12-22,2018-09-30,111408,0,FR,0,1
1525,0,1369,2015-01-06,2018-10-06,133261,0,FR,1,1
4938,0,521,2017-05-08,2018-10-11,111813,0,DE,1,0
32171,0,1233,2015-05-28,2018-10-12,55583,0,RU,0,3
4560,0,511,2017-05-16,2018-10-09,64175,0,ES,1,2
18869,1,814,2016-07-20,2018-10-12,65320,0,DE,1,0
18041,1,717,2016-10-25,2018-10-12,110416,0,KO,1,36
4442,0,2436,2012-02-04,2018-10-06,19786,0,PL,0,59
22812,0,2066,2013-02-14,2018-10-12,9515,0,DE,1,0
36139,1,934,2016-03-22,2018-10-12,35295,0,PT,1,13
37435,0,2012,2013-04-09,2018-10-12,15859,0,ZH,0,6
1367,0,1613,2014-05-03,2018-10-02,68314,0,ES,0,2
6090,0,1336,2015-02-10,2018-10-08,118824,0,FR,1,1
42025,0,1236,2015-05-25,2018-10-12,32584,0,EN,1,3
4973,1,851,2016-06-08,2018-10-07,149797,0,ES,1,2
35456,1,2324,2012-05-30,2018-10-10,90395,0,DE,1,0
26124,0,1943,2013-06-04,2018-09-29,66762,0,RU,0,3
11899,1,860,2016-06-04,2018-10-12,163422,0,DE,1,0
497059,1,1177,2015-07-23,2018-10-12,52227,0,DE,0,0
1673,0,1989,2013-04-19,2018-09-29,47577,0,CS,0,95
46695,0,2260,2012-08-04,2018-10-12,59893,0,ES,1,2
9287,0,3043,2010-06-08,2018-10-07,10734,0,FR,0,1
1416,1,3094,2010-04-17,2018-10-06,26490,0,DE,0,0
3007,1,674,2016-12-07,2018-10-12,39719,0,DE,1,0
126424,1,1532,2014-08-02,2018-10-12,152197,0,DE,0,0
3867,0,1784,2013-11-23,2018-10-12,104191,0,RU,1,3
14471,1,1948,2013-06-10,2018-10-10,153146,0,IT,1,38
36978,0,1395,2014-12-17,2018-10-12,116663,0,IT,1,38
7454,1,2046,2013-03-06,2018-10-12,32971,0,FR,1,1
128690,1,1828,2013-10-10,2018-10-12,94313,0,SV,1,53
4186,0,1725,2013-11-29,2018-08-20,144111,0,ZH,0,6
606420,0,636,2017-01-14,2018-10-12,69604,0,EN,0,91
10183,0,964,2016-02-21,2018-10-12,52457,0,RU,0,3
11039,1,1575,2014-01-15,2018-05-09,30619,1,ES,0,2
4447,0,2173,2012-10-20,2018-10-02,139504,0,ZH,0,6
191601,1,1916,2013-07-14,2018-10-12,100265,0,FR,0,1
7284,1,963,2016-02-22,2018-10-12,23116,0,DE,1,0
3240,1,1950,2013-06-10,2018-10-12,157996,0,ES,1,2
37219,1,1718,2014-01-27,2018-10-11,19858,0,FR,0,1
533,0,1297,2015-03-25,2018-10-12,41970,0,ES,0,2
2258,0,823,2016-07-09,2018-10-10,157008,0,RU,0,3
78443,1,1979,2013-05-12,2018-10-12,42213,0,DE,1,0
1830,0,291,2017-12-25,2018-10-12,52698,0,RU,0,3
6386,0,850,2016-05-17,2018-09-14,97228,0,RU,1,3
42311,0,677,2016-12-04,2018-10-12,149379,0,CS,1,95
7316,1,2000,2013-04-21,2018-10-12,156597,0,FR,1,1
2919,0,1916,2013-07-09,2018-10-07,130121,0,ZH,0,6
18815,0,1984,2013-05-07,2018-10-12,132248,0,ES,1,2
4315,1,1484,2014-09-18,2018-10-11,18368,0,DE,1,0
5282,1,835,2016-06-29,2018-10-12,72617,0,RU,0,3
1598302,0,2126,2012-12-16,2018-10-12,78350,0,DE,1,0
2049,1,1017,2015-12-30,2018-10-12,137086,0,ES,1,2
319407,0,1969,2013-05-22,2018-10-12,126280,0,ES,0,2
1684,0,2295,2012-04-23,2018-08-05,158340,0,EN,0,95
57306,1,1335,2015-02-15,2018-10-12,45404,0,JA,1,44
9355,0,1705,2014-01-27,2018-09-28,1700,0,ES,1,2
3221,0,1681,2014-02-20,2018-09-28,98076,0,DE,0,0
6913,1,632,2017-01-18,2018-10-12,54286,0,FR,1,1
798,1,1245,2015-04-22,2018-09-18,158052,0,DE,0,0
10635,1,335,2017-11-11,2018-10-12,146147,0,PT,1,13
2611,1,1728,2014-01-17,2018-10-11,18856,0,DE,0,0
97104,1,1478,2014-09-25,2018-10-12,628,0,FR,0,1
8488335,0,1689,2014-02-26,2018-10-12,129012,0,ES,0,2
2461,0,932,2016-03-07,2018-09-25,34118,0,FR,1,1
9392,0,1347,2015-02-03,2018-10-12,159289,0,FR,1,1
4551,1,827,2016-07-05,2018-10-10,150590,0,ES,0,2
3031,0,458,2017-06-27,2018-09-28,17659,0,JA,1,44
96338,0,1433,2014-11-09,2018-10-12,58282,0,TR,1,80
33704,1,1687,2013-11-06,2018-06-20,95374,1,ZH,0,6
39947,0,1358,2015-01-13,2018-10-02,97765,0,RU,0,3
1718,1,1205,2015-06-24,2018-10-11,30792,0,DE,1,0
3876,1,2045,2013-01-29,2018-09-05,68725,0,FR,0,1
3353,0,1693,2014-01-19,2018-09-08,61024,0,PT,0,13
3585,0,531,2017-04-23,2018-10-06,86870,0,KO,0,36
42292,1,1323,2015-02-27,2018-10-12,61995,0,FR,1,1
6686,0,3290,2009-07-22,2018-07-25,150853,0,OTHER,0,3
915886,0,1435,2014-11-07,2018-10-12,89855,0,ZH,0,6
18839,0,1580,2014-06-14,2018-10-11,5716,0,FR,1,1
1750,1,2193,2012-10-08,2018-10-10,131124,0,DE,0,0
171202,1,1784,2013-11-23,2018-10-12,163376,0,RU,0,3
13182,0,450,2017-07-19,2018-10-12,46120,0,EN,1,80
13650,1,2394,2012-03-20,2018-10-09,47452,0,FI,1,93
10494,0,1476,2014-09-27,2018-10-12,3705,0,RU,1,3
68338,0,781,2016-08-21,2018-10-11,230,0,KO,0,36
3708,1,2266,2012-07-25,2018-10-08,56345,0,PT,1,13
233643,0,1438,2014-11-04,2018-10-12,60899,0,EN,0,6
914,0,2516,2011-08-27,2018-07-17,98712,0,JA,0,44
2265,0,237,2018-02-17,2018-10-12,144341,0,ZH,0,6
22712,0,1929,2013-07-01,2018-10-12,121828,0,JA,0,44
11363,0,1078,2015-10-28,2018-10-10,75974,0,RU,0,3
857,0,2200,2012-09-21,2018-09-30,149661,0,DE,0,0
326692,0,579,2017-03-12,2018-10-12,54884,0,RU,1,3
1381,0,758,2016-09-12,2018-10-10,72449,0,DE,0,0
411911,0,2005,2013-04-16,2018-10-12,120214,0,ZH,1,6
10873,1,948,2016-03-06,2018-10-10,147356,0,DE,0,0
1429,0,1815,2013-10-20,2018-10-09,4796,0,EN,1,59
2890486,0,2413,2012-03-04,2018-10-12,11377,0,PT,0,13
13868,1,1693,2014-02-22,2018-10-12,166173,0,JA,0,44
5986,1,1145,2015-08-24,2018-10-12,41602,0,HU,0,114
8800,0,2003,2013-04-18,2018-10-12,130691,0,DE,1,0
6958,1,887,2016-05-08,2018-10-12,7018,0,DE,1,0
16732,0,2296,2012-06-28,2018-10-11,959,0,FR,0,1
2608,0,601,2017-02-17,2018-10-11,56948,0,FR,1,1
5372,1,1592,2014-04-22,2018-08-31,43068,0,RU,0,3
22338,1,1034,2015-12-13,2018-10-12,55373,0,ES,1,2
104477,1,1179,2015-07-21,2018-10-12,51006,0,PT,0,13
1713,0,274,2018-01-11,2018-10-12,21187,0,KO,0,36
4224,0,1640,2014-04-09,2018-10-05,48539,0,PT,1,13
118198,1,1600,2014-05-26,2018-10-12,1749,0,RU,1,3
4307,0,858,2016-06-05,2018-10-11,47155,0,FR,1,1
871,0,418,2017-08-16,2018-10-08,9237,0,FR,1,1
6565,1,1670,2014-03-17,2018-10-12,123961,0,DE,1,0
149256,0,959,2016-02-26,2018-10-12,135727,0,DA,1,108
21428,1,1176,2015-07-24,2018-10-12,82684,0,IT,1,38
3211,1,1363,2015-01-17,2018-10-11,27669,0,ES,1,2
95880,1,1946,2013-06-14,2018-10-12,44901,0,DE,1,0
21279,0,362,2017-10-15,2018-10-12,27271,0,ES,1,2
93340,0,2178,2012-10-24,2018-10-11,135713,0,RU,0,3
9349,1,1005,2015-12-28,2018-09-28,14866,0,DE,1,0
8106,0,2238,2012-08-25,2018-10-11,139537,0,NL,1,91
15042,0,1554,2014-07-11,2018-10-12,69725,0,JA,1,44
6853,1,2109,2013-01-02,2018-10-12,20917,0,ZH,0,6
662,0,544,2017-03-10,2018-09-05,62979,0,PL,0,59
11343,0,880,2016-04-28,2018-09-25,63383,0,ZH,0,6
5066,1,1422,2014-11-20,2018-10-12,83038,0,FR,1,1
796,0,1427,2014-11-06,2018-10-03,154415,0,DE,0,0
6320,1,2093,2013-01-07,2018-10-01,137801,0,SV,1,53
930,0,1908,2013-07-15,2018-10-05,125520,0,DE,0,0
1603,0,1752,2013-12-01,2018-09-18,37146,0,ES,0,2
2770,1,1865,2013-09-03,2018-10-12,92266,0,FR,1,1
2473,1,1827,2013-10-11,2018-10-12,72271,0,ES,0,2
1134,0,1373,2015-01-06,2018-10-10,92003,0,RU,0,3
30196,0,428,2017-08-10,2018-10-12,42733,0,PL,1,59
2977896,0,939,2016-03-17,2018-10-12,35259,0,IT,0,38
6406,0,259,2018-01-26,2018-10-12,40368,0,PL,0,59
1828,0,1309,2015-02-04,2018-09-05,17050,0,DE,0,0
7803,0,853,2016-06-11,2018-10-12,55244,0,IT,1,38
3447,0,455,2017-07-14,2018-10-12,151922,0,IT,1,38
53238,1,981,2016-02-04,2018-10-12,157421,0,RU,1,3
1688,0,1801,2013-11-02,2018-10-08,159398,0,FR,0,1
1742,0,480,2017-06-17,2018-10-10,160795,0,TR,0,80
119528,1,1893,2013-08-06,2018-10-12,27470,0,DE,1,0
265053,1,2238,2012-08-26,2018-10-12,125018,0,KO,0,36
15980,1,1312,2015-03-10,2018-10-12,156516,0,ES,1,2
7659,1,1366,2015-01-14,2018-10-11,155906,0,DE,1,0
16893,1,1393,2014-12-15,2018-10-08,132460,0,DE,1,0
6159,0,2189,2012-10-13,2018-10-11,90451,0,PT,1,13
900732,1,1220,2015-06-10,2018-10-12,116551,0,TR,0,80
298828,1,1162,2015-08-07,2018-10-12,20365,0,DE,0,0
4488,1,731,2016-10-11,2018-10-12,54474,0,DE,1,0
9290,0,1957,2013-06-03,2018-10-12,133264,0,RU,1,3
16390,1,1337,2015-02-11,2018-10-10,85232,0,ZH,1,6
4936,0,2140,2012-05-26,2018-04-05,14428,1,ZH,0,6
3410,0,799,2016-08-01,2018-10-09,53327,0,RU,0,3
22183,1,2261,2012-08-03,2018-10-12,29467,0,DE,1,0
6173,0,2332,2012-05-21,2018-10-09,131864,0,DE,1,0
16975,1,1519,2014-08-12,2018-10-09,164027,0,DE,1,0
8042,1,2119,2012-12-23,2018-10-12,50067,0,FR,1,1
3545,1,721,2016-09-18,2018-09-09,37669,0,ES,1,2
16141,0,2513,2011-11-25,2018-10-12,90688,0,FR,0,1
964679,1,2077,2013-02-03,2018-10-12,139394,0,ES,0,2
14623,0,1437,2014-10-31,2018-10-07,133934,0,RU,0,3
13450,1,1999,2013-04-22,2018-10-12,100911,0,DE,1,0
457,0,211,2018-02-16,2018-09-15,166747,0,DE,0,0
43293,1,676,2016-12-05,2018-10-12,30615,0,RU,1,3
179052,0,686,2016-11-25,2018-10-12,19144,0,RU,1,3
11878,0,1467,2014-10-06,2018-10-12,74597,0,RU,1,3
2171,0,1164,2015-08-03,2018-10-10,45817,0,DE,0,0
63247,1,1962,2013-05-29,2018-10-12,145697,0,FR,1,1
1211,0,1585,2014-06-10,2018-10-12,80770,0,FR,0,1
1853,0,1307,2015-02-21,2018-09-20,63915,0,JA,0,6
10354,0,679,2016-11-30,2018-10-10,28571,0,ES,1,2
748,0,486,2017-06-13,2018-10-12,78616,0,ES,1,2
25414,1,1303,2015-03-14,2018-10-07,159636,0,FR,1,1
519,0,1097,2015-09-19,2018-09-20,145222,0,RU,0,3
8425,1,1914,2013-07-05,2018-10-01,47468,0,FR,1,1
908,0,516,2017-05-09,2018-10-07,162542,0,TR,1,80
2010,1,3717,2008-08-08,2018-10-12,32112,0,EN,1,44
10853,0,2081,2013-01-21,2018-10-03,138015,0,PT,1,13
2118,1,1416,2014-11-26,2018-10-12,66567,0,DE,0,0
92229,0,847,2016-06-17,2018-10-12,53640,0,ZH,1,6
